"CNTF1_10.5"	"CNTM1_10.5"	"CNTM2_10.5"	"CNTF2_10.5"	"CNTM3_10.5"	"CNTF3_10.5"	"CNTM4_10.5"	"DHTF1_10.5"	"DHTF2_10.5"	"DHTM1_10.5"	"DHTF3_10.5"	"DHTM2_10.5"	"DHTF4_10.5"	"DHTM3_10.5"	"DHTF5_10.5"	"DHTF6_10.5"	"DHTF7_10.5"	"DHTF8_10.5"	"FLUF1_10.5"	"FLUM1_10.5"	"FLUF2_10.5"	"FLUF3_10.5"	"genes"	"gene_group"
"Nxf7"	5.97500342195432	6.21708376082654	5.41586263336008	5.1955221350002	5.74796526327921	4.71806674160214	5.50562968271179	4.82397524663972	2.02510031240372	1.82046142968812	0	1.21784480176333	0.838491783415756	4.78059999320746	4.25519253875929	4.34949988269875	0	4.73593869475034	6.29926423911193	6.1842373115662	6.17622977129343	3.80285566721207	"Nxf7"	"DEGs of placenta with male fetus"
"Bex4"	5.76711626604823	5.43227639673024	6.23107655141827	3.77927596808462	5.18556278790788	2.78824955365902	4.41919583302092	3.07931299327145	0	0	0	1.21784480176333	0	1.92141718217169	0	1.14510278702269	0	1.83380868448704	5.19157291749849	5.82732459156069	6.22993847507534	0	"Bex4"	"DEGs of placenta with male fetus"
"Bex1"	7.15794109131038	6.94627121000686	6.42502730986123	4.72575801826069	6.7807415839532	4.71806674160214	6.0083144306684	3.99133925464476	0.690676648191743	2.26240675230338	1.10847713584268	0	0.838491783415756	1.92141718217169	2.06811965613919	1.14510278702269	0.806043593868859	1.83380868448704	6.68915583005603	6.92997977642905	7.22029581743896	1.19889685574221	"Bex1"	"DEGs of placenta with male fetus"
"Esx1"	4.20513704456804	4.22615491648853	3.12442238728103	2.60693058931128	4.02390136445642	2.60025166081937	2.214730533382	1.80076097969351	0	0	0	0	0	0	0	0	0	0	3.19307144817358	4.12151613920124	4.04815652460252	0	"Esx1"	"DEGs of placenta with male fetus"
"Trap1a"	7.96095995363314	8.14343124032976	7.16046123326405	6.94496950606872	7.45274214973422	6.00672550386497	7.05352993571096	6.61290594316462	3.73127091514836	4.32117487787646	0	1.21784480176333	0	5.89595556890996	5.51436114035289	5.55586268324855	0	6.48356652244881	7.85821535438528	7.71143353729807	8.42951764088574	5.59367901121956	"Trap1a"	"DEGs of placenta with male fetus"
"Nup62cl"	7.21915756623793	7.40699756788823	6.37222149365827	5.89624063269912	6.57560829641311	5.11933513481066	6.11828979910562	5.16094248711747	2.02510031240372	2.87378439143116	0	1.86867874654342	0	4.78059999320746	4.17244385643923	4.26110073084828	0.806043593868859	3.91707182528396	6.91840862981908	6.94102931900696	7.33093803641858	4.04855778808717	"Nup62cl"	"DEGs of placenta with male fetus"
"Capn6"	1.08777964392113	1.42609409703018	2.49373489240327	0	1.2557634325876	2.12959602362445	1.67136998139117	0	2.95502332071322	1.82046142968812	4.59237244693847	4.78239792371862	4.623246091795	4.54248080097277	1.64567020855345	1.14510278702269	4.87968531767751	1.83380868448704	0	0.954187389101219	0	3.58651808015265	"Capn6"	"DEGs of placenta with male fetus"
"Amot"	4.58928812082421	5.15328787084297	4.76818098872766	4.41739667990817	4.77456363044041	3.36231005138474	4.14998795592513	3.07931299327145	2.02510031240372	2.60024189668681	1.72785884775726	1.86867874654342	2.30477352489903	3.6030979938865	2.66045622030928	1.14510278702269	0.806043593868859	3.31856157991009	4.82775300787153	4.99716162085249	4.91922444394135	2.77196650580094	"Amot"	"DEGs of placenta with male fetus"
"Bclaf3"	5.72168619460475	6.18398743573766	5.36271402694238	5.54931666728846	5.54849358144697	4.85057850921487	5.45861144059721	4.54574326909034	3.66297640689474	4.22678518878645	3.18479679906236	3.69308642168094	2.86897080842639	4.45349274974127	4.47828056273558	4.16692943932242	3.42348820904769	4.66478475496438	6.01532507995598	5.80330581181928	5.82711405582768	3.73428545930139	"Bclaf3"	"DEGs of placenta with male fetus"
"Stmn2"	2.30425793073808	1.81998413919349	2.03147561543519	1.82620511837831	1.91680892511903	2.12959602362445	2.214730533382	0	4.13578844611598	0	6.5106768873141	6.18196623787854	6.40168261256164	5.16387592260732	0	0	6.23059878345346	1.83380868448704	1.31092803629127	2.72790480019524	2.21946185626613	3.33191797664982	"Stmn2"	"DEGs of placenta with male fetus"
"Zbtb10"	5.48842504955069	5.82469173796804	5.46712262557938	4.41739667990817	5.31694848094406	4.01718896255787	5.43451491635698	3.99133925464476	2.70627927223407	4.01717799235969	3.18479679906236	2.31555740611604	2.70426519853919	4.25713686349442	3.40329404726593	4.06617922264688	3.31917292768361	4.24438359567004	5.16203898191092	5.31852483433857	5.77988093343676	3.93093103986215	"Zbtb10"	"DEGs of placenta with male fetus"
"Gm5844"	7.46870985443328	7.28744232154644	6.26043188538296	6.27390612123954	7.35827612976216	6.56502731333175	6.76555698567011	6.19055847561153	5.71642548988059	5.46084099235703	6.56453854672591	5.30208890599707	6.1366798864648	6.14361266098593	5.64285839929738	5.88649419957008	6.3007579215757	5.96704087846945	7.45745704349361	7.05729657883088	8.0951921490716	5.85818471580392	"Gm5844"	"DEGs of placenta with male fetus"
"Qrfpr"	1.42664048973011	1.81998413919349	2.84327151574431	1.82620511837831	1.91680892511903	3.36231005138474	1.96848113679654	1.80076097969351	5.28800788280528	0	6.5106768873141	5.82506241315566	6.2305277256918	6.11488270897002	2.66045622030928	1.14510278702269	5.47274068093106	3.78908716079134	2.2334362547114	2.50777944456921	2.21946185626613	4.78453718587352	"Qrfpr"	"DEGs of placenta with male fetus"
"Noct"	7.34932283080395	7.34845802418664	6.34507563860105	6.01459571790135	7.05369572583837	5.94876639822344	7.08483066806754	5.66336710687018	3.06496633438475	4.64693702399692	1.72785884775726	1.86867874654342	2.05405628418552	4.85197372105361	3.89123024712074	3.71327665897666	2.24551098364953	5.51990232905389	7.24148365819258	6.95744655777376	7.50804227874184	4.7150693273274	"Noct"	"DEGs of placenta with male fetus"
"Tm4sf1"	4.68707564170563	4.46530691026113	4.68402329983498	4.72575801826069	4.0841705870378	5.25306052800136	4.31745837963692	6.57581907499556	5.33265719104454	6.82872543801718	5.75980156344392	5.52618323733129	6.05352238334304	5.63775861589928	6.01943402378736	6.3175071615271	6.14163994000048	4.98992150018067	4.34007375410968	3.43877511548116	4.46132435702253	5.45141366847225	"Tm4sf1"	"DEGs of placenta with male fetus"
"Slc33a1"	4.16043621604684	3.67922951715367	3.89695238688524	4.23436462290487	4.30283954858212	4.62244108143474	4.51422904215123	5.51452347458488	5.93489280320568	6.4018022618676	5.52641290533376	5.48406287042929	5.0235743291937	4.98492865601528	5.9214860826308	5.69732881778726	4.87968531767751	5.63606237752621	4.53699547674708	4.08213169252999	3.87916544874789	5.4726165473075	"Slc33a1"	"DEGs of placenta with male fetus"
"Schip1"	2.84600516422888	4.15961474592384	4.76818098872766	4.57980035024969	3.89523938372219	5.28464107577601	4.26376629519792	7.54922990702607	6.97326906151245	7.93859367577396	5.33306929108186	5.20170152396749	4.37187206156565	5.67759548383019	7.39335738147882	7.63295068736674	4.50486773165623	6.87893373645168	4.86488965573893	4.66531820640157	4.12576562383547	5.59367901121956	"Schip1"	"DEGs of placenta with male fetus"
"Fhdc1"	3.85853808446195	3.93932513210487	4.16874257669407	3.77927596808462	3.82633293287387	2.60025166081937	3.38806086541751	3.07931299327145	0.690676648191743	1.18012922443844	0	0	1.36533394344223	1.92141718217169	1.04576858541415	1.77536149038931	0	2.61577844589409	3.91356949975362	4.40299445768222	3.68772024460466	1.55751353475981	"Fhdc1"	"DEGs of placenta with male fetus"
"Ntrk1"	1.93117876484023	2.12907334897057	0	1.82620511837831	2.16022220432844	3.5815724230088	2.214730533382	0	2.70627927223407	2.87378439143116	6.01323579127141	5.3497790985617	6.41506966070915	4.78059999320746	2.06811965613919	1.77536149038931	6.90685694911435	1.83380868448704	2.2334362547114	1.93072373623646	0	3.42187029321182	"Ntrk1"	"DEGs of placenta with male fetus"
"S100a4"	3.54744162081371	3.2381617438329	5.41586263336008	5.1955221350002	4.0841705870378	5.84667259623179	5.07799222714379	7.18064806694507	6.18671291517482	6.42324264785251	5.10974496156283	6.18196623787854	6.95368481352309	6.72175699802125	5.67327082655841	5.73062939953393	5.69743703486105	5.90664272566102	4.82775300787153	3.66886799651265	3.96613393411606	5.14300471012636	"S100a4"	"DEGs of placenta with male fetus"
"S100a6"	10.4764579930674	10.4775815038499	11.424155106359	11.8404964892446	10.6741086232056	11.5006250611567	10.9507792854487	13.2673942838143	11.7839009071386	12.5833555085949	11.2509318169155	11.8704685053942	11.4856330287423	11.8546335881239	12.1107414606428	12.2863535830346	11.0744231531861	11.7733978846362	11.0122956739724	10.4167131413825	10.88342826566	11.1992381364246	"S100a6"	"DEGs of placenta with male fetus"
"Sprr2g"	3.47627800380177	3.2381617438329	4.49937363669124	5.29243074471126	3.67778396998614	7.21623931734322	5.63813497990858	10.640021968201	8.72398757415714	10.6207711476486	4.90228981700632	4.63620798045753	3.68062778462703	6.81401186183264	9.68620659519262	10.3747381112454	1.32009190150253	8.53764222877079	6.46564213832568	4.52550317225319	4.26948086158929	6.51876878358241	"Sprr2g"	"DEGs of placenta with male fetus"
"Crct1"	2.95471746496472	0.88251867373153	3.12442238728103	2.60693058931128	2.55035197254849	5.11933513481066	3.28402197657116	8.12521932668352	6.09896771635093	8.44766990020008	2.76147599797131	2.93167346184491	3.9247874163941	4.85197372105361	7.24938994093518	8.34208462061657	2.64128486417046	6.60257039665398	4.44189188236461	2.91884723790487	3.46692610425351	3.66229281910637	"Crct1"	"DEGs of placenta with male fetus"
"S100a10"	8.86536357485451	8.71225585073842	9.33637182859628	9.49490907618348	8.87048818429116	9.65794699375097	9.23343156604161	10.6059357425219	10.3024709141032	10.3157909913288	10.3229313858535	9.98403424363921	9.93070537704152	10.2812642363467	10.342723541515	10.4800702189	9.7954136209026	10.180251927459	9.12375949210598	8.74155392520911	8.91265400464449	9.93547260441822	"S100a10"	"DEGs of placenta with male fetus"
"Pdzk1"	2.30425793073808	3.2381617438329	3.56179016639718	0	2.71187791047313	0	2.77127662114297	0	0	0	0	0	0	0	0	0	0	0	2.44441065240673	2.91884723790487	3.46692610425351	0	"Pdzk1"	"DEGs of placenta with male fetus"
"Olfml3"	4.2905866131947	4.08985658217078	5.19040233663186	5.46866560621497	5.36632601110124	6.59052069971159	5.65908255967102	6.61290594316462	7.73780816686319	6.56501574450627	8.62242143019815	8.0635242978529	8.54615761928054	7.96074061911273	6.78972908435404	6.63141177663346	8.65694184741291	6.46274197983645	4.66883840853274	4.46554880193679	3.87916544874789	7.16511277668454	"Olfml3"	"DEGs of placenta with male fetus"
"Gstm2"	4.80793190346162	4.84992446393628	5.30753229756088	5.89624063269912	4.94675882150247	6.06244580215951	4.91339632995959	6.03529458034026	6.09896771635093	6.28954335972117	6.68290719417123	6.07252372133926	6.26050104502568	6.30492335274602	5.86989998184527	6.33925936554062	6.93360133621717	5.67279303986175	4.62621561117554	4.61100711439846	4.96217297691126	5.57419432607136	"Gstm2"	"DEGs of placenta with male fetus"
"Bcar3"	4.74876893662724	4.67039512422375	4.84769886548886	3.48338031787441	4.62028676942986	4.09049433612415	4.20799847801502	0	2.40552476109167	1.82046142968812	2.15980283673961	2.31555740611604	3.38655676561707	2.37348801925951	3.07916666513159	1.77536149038931	2.95153010172108	3.31856157991009	4.44189188236461	4.9541784677604	4.68291475023123	3.02254959593717	"Bcar3"	"DEGs of placenta with male fetus"
"Aqp3"	4.55516174182732	4.89152106167076	3.73908244225773	3.11071281187816	4.14202267566055	1.82046981156331	3.89136129341249	1.80076097969351	0	1.82046142968812	1.10847713584268	0	0	1.25940800296492	1.04576858541415	1.14510278702269	0	2.61577844589409	4.23052045370444	3.61469291183216	4.73337483076557	0.720558963100258	"Aqp3"	"DEGs of placenta with male fetus"
"Ccl21a"	0	0	0	0	0	1.42651953272242	0.789428547502671	1.80076097969351	1.15580149117805	1.82046142968812	1.72785884775726	4.71115385973992	3.99778156520759	2.99455697166917	0	1.77536149038931	4.50486773165623	0	0.799506304995803	0	0	0	"Ccl21a"	"DEGs of placenta with male fetus"
"Col15a1"	1.42664048973011	1.81998413919349	2.49373489240327	3.77927596808462	2.16022220432844	3.93995851104676	2.42501296276216	1.80076097969351	4.32446867455477	3.47609205972265	5.33306929108186	5.82506241315566	6.01886917979264	4.45349274974127	3.07916666513159	2.81927871689669	6.03040817079193	0	2.2334362547114	2.72790480019524	1.50008736675351	4.2087630002704	"Col15a1"	"DEGs of placenta with male fetus"
"Tmeff1"	4.2905866131947	4.51937630572962	4.49937363669124	3.11071281187816	4.19764405877776	2.60025166081937	3.17189322826546	2.57726663190761	1.15580149117805	2.26240675230338	1.10847713584268	1.21784480176333	0	1.25940800296492	0	2.21252470756492	1.6983208259234	3.12007115268144	4.34007375410968	4.37066986066123	4.12576562383547	2.0837585928359	"Tmeff1"	"DEGs of placenta with male fetus"
"2610528J11Rik"	3.80145532413627	3.93932513210487	3.12442238728103	1.82620511837831	3.82633293287387	0	3.48509908552839	0	1.15580149117805	0	0	0	0.838491783415756	0	0	0	0	0	3.19307144817358	3.82016183034	4.26948086158929	0.720558963100258	"2610528J11Rik"	"DEGs of placenta with male fetus"
"Fabp3"	7.72809059304063	8.21070479740856	6.68526067850406	6.94496950606872	7.38846658995306	5.40447329195017	6.74610980940942	5.51452347458488	0	3.47609205972265	0	2.31555740611604	2.30477352489903	3.42731439039713	3.40329404726593	4.51154012679524	0.806043593868859	0	7.54586692535894	7.91567432158655	8.34685151235618	3.42187029321182	"Fabp3"	"DEGs of placenta with male fetus"
"Ldlrap1"	5.07204291809526	5.61720120443302	5.93594159532111	4.72575801826069	4.94675882150247	4.40977758157945	5.41000907515018	3.07931299327145	3.73127091514836	1.82046142968812	2.76147599797131	3.36203904359001	3.15085171557933	4.14793333203117	3.99118372543303	4.34949988269875	2.95153010172108	3.49301664663924	5.38293688525025	5.44809829035853	5.42820148072702	4.2087630002704	"Ldlrap1"	"DEGs of placenta with male fetus"
"Smim1"	7.01461418854766	6.65167951607821	7.89026082848111	7.83033616157596	7.38846658995306	8.2236519392796	7.83911545614086	9.52896141838126	8.67280984680639	9.45604178018048	8.06027026484627	8.49322800883808	8.35449811600883	8.38439520335077	8.97868863510663	9.20715685013414	8.24843084565335	8.4504220103338	7.62917037784879	7.12668616739073	7.1004582116894	8.19876324652901	"Smim1"	"DEGs of placenta with male fetus"
"Mmp23"	3.23893969676296	3.2381617438329	3.73908244225773	1.82620511837831	3.59734979487041	4.29040384554218	3.57601966602553	4.54574326909034	4.13578844611598	5.23699579441831	5.48976167589943	5.25276819868233	5.77072928338033	4.35865282252498	3.89123024712074	4.85136097485072	6.03040817079193	3.78908716079134	3.76432408318053	3.23838825558189	3.20612632128181	4.94484608120512	"Mmp23"	"DEGs of placenta with male fetus"
"Cad"	4.55516174182732	4.28976094431428	4.68402329983498	5.38323753752689	4.81068618058421	5.25306052800136	4.98150416600052	5.79828046055854	6.80917393925974	5.46084099235703	5.79026184294857	6.35553400352583	6.2752573723423	5.89595556890996	6.33690714949696	5.62832902176488	6.11072480152341	6.08074292544199	4.3918808580314	4.9321969184733	4.5763697685472	5.49351232144367	"Cad"	"DEGs of placenta with male fetus"
"Hs3st1"	4.99775909643075	5.56673930647691	5.12806679438841	4.02469072777513	4.88032617541736	5.22077318242245	4.91339632995959	4.94525531867157	1.15580149117805	2.87378439143116	2.49178053692726	2.65625824399709	2.05405628418552	4.35865282252498	3.99118372543303	2.54756716607827	2.8047310726725	3.78908716079134	5.35710479029954	5.38476575399531	5.3332400180844	3.50654171977345	"Hs3st1"	"DEGs of placenta with male fetus"
"N4bp2"	5.29520385412598	5.6659575579499	5.06291576803525	4.85829637277121	4.97886213241375	3.5815724230088	5.04654114281418	3.99133925464476	3.35199648798538	3.30185027749791	3.51167214242775	2.65625824399709	2.70426519853919	3.6030979938865	3.78383281038875	3.71327665897666	3.20672304325362	4.24438359567004	5.10109298342169	5.59523942544786	5.30014447474619	3.33191797664982	"N4bp2"	"DEGs of placenta with male fetus"
"Igfbp7"	5.76711626604823	5.15328787084297	6.00694138254558	6.3206102891757	5.93958304210169	6.48572739760585	6.35493268296742	7.79493251427799	7.29431057887767	7.78144454115907	6.7308072289827	7.4919222627092	7.15858302069139	7.16174094584808	7.62103882886443	7.3940630940089	6.7043268387709	7.1503800148075	5.72343239544488	4.99716162085249	5.12222007292671	6.92474820211218	"Igfbp7"	"DEGs of placenta with male fetus"
"Uba6"	6.32814354203083	6.13287428754051	5.97187821161364	5.29243074471126	6.12314411630888	5.54149363910657	5.8714195270036	4.54574326909034	4.77630064335891	4.40976643934518	4.6599111347969	4.47351663174606	4.42577308667678	4.98492865601528	4.54558441021156	4.06617922264688	4.95123355192699	4.80374764085547	5.89481601800687	6.08810752581888	6.21225680968908	4.60416223344652	"Uba6"	"DEGs of placenta with male fetus"
"Paqr3"	2.84600516422888	3.36169841456008	4.03923837909411	4.57980035024969	2.85712636826158	4.16025437761297	3.57601966602553	3.74633399718559	5.84528209901302	5.41876455060051	5.10974496156283	5.68334877144287	4.37187206156565	4.54248080097277	5.70305536440623	5.43984452746395	4.50486773165623	4.98992150018067	3.50678926759329	3.55840384087025	3.68772024460466	4.7150693273274	"Paqr3"	"DEGs of placenta with male fetus"
"Ssh1"	5.02294775271683	5.0468603359176	5.30753229756088	3.77927596808462	4.77456363044041	4.22679625663467	4.87809745675377	3.99133925464476	4.13578844611598	2.87378439143116	2.98860755657655	3.16284471870032	3.27351253247507	4.02978180359604	4.08465860976225	3.04783730124734	2.64128486417046	4.03462206534051	5.2205143619604	5.11892316591452	5.39723700753832	4.25844126714324	"Ssh1"	"DEGs of placenta with male fetus"
"Ube3b"	4.91944180784038	4.57149227593821	5.25015568859959	5.38323753752689	5.01026659302668	6.48572739760585	5.77875628088274	8.08619093384172	6.63294368764258	8.57285639818292	5.06061032751118	5.75594493142791	5.54579626078048	5.92933935217027	7.43832175675986	7.91953170220774	5.2064745757138	6.58340567638683	5.99871363662533	4.81696583997281	4.96217297691126	6.41306335338622	"Ube3b"	"DEGs of placenta with male fetus"
"Mmab"	2.60041250957572	2.5996858806484	2.84327151574431	3.11071281187816	2.98907975205622	2.12959602362445	2.60850836790414	3.07931299327145	3.43624789295415	4.85056722215824	3.51167214242775	4.07996498719697	3.49138328377502	4.54248080097277	3.66779278421507	4.51154012679524	3.52076682018801	2.27713787278049	3.30539639438881	3.72108214942645	3.78661610965083	3.66229281910637	"Mmab"	"DEGs of placenta with male fetus"
"Nos1"	3.15027805922228	4.08985658217078	2.84327151574431	1.82620511837831	3.51216503450685	2.38403229178112	2.77127662114297	2.57726663190761	0.690676648191743	0	0	0	0	1.25940800296492	0	0	0	1.83380868448704	3.50678926759329	3.77147238223006	4.12576562383547	2.0837585928359	"Nos1"	"DEGs of placenta with male fetus"
"Fbxo21"	4.86476395133137	5.34514013492285	4.59465060389418	4.72575801826069	4.88032617541736	3.85835875333194	4.51422904215123	3.07931299327145	3.16712097943273	1.82046142968812	3.51167214242775	3.16284471870032	2.70426519853919	3.6030979938865	3.66779278421507	3.04783730124734	3.69761383639147	3.91707182528396	4.93641258864014	5.43252388992126	5.51729651889632	3.73428545930139	"Fbxo21"	"DEGs of placenta with male fetus"
"Clip2"	5.11952220423697	5.71311989792673	5.36271402694238	4.97967652035427	5.01026659302668	3.47610270130867	4.84191320685218	2.57726663190761	1.78917059674216	1.82046142968812	2.76147599797131	1.21784480176333	2.51830313974079	3.90108396752697	3.66779278421507	2.81927871689669	2.64128486417046	3.78908716079134	5.16203898191092	5.4167795218236	5.19604314788926	3.33191797664982	"Clip2"	"DEGs of placenta with male fetus"
"Pcolce"	3.47627800380177	2.95395958626061	3.35961725920564	1.82620511837831	2.85712636826158	3.77186549905975	1.29676833305131	2.57726663190761	4.53016145149446	2.60024189668681	6.76187926012017	5.82506241315566	6.96282920939852	5.82677712572732	3.07916666513159	3.24508976765027	7.4543366958498	2.27713787278049	2.79161475585266	3.66886799651265	3.20612632128181	4.15731290134326	"Pcolce"	"DEGs of placenta with male fetus"
"Irs3"	6.21247857072167	6.51197782302057	5.61080434417245	5.38323753752689	5.54849358144697	4.62244108143474	5.1087722733649	5.05712588823515	3.16712097943273	4.01717799235969	1.10847713584268	2.31555740611604	0.838491783415756	4.35865282252498	3.54159648132414	3.41858814830099	2.45692713871588	4.58993860443069	5.82114655468731	6.06808831327634	6.13927997184503	3.66229281910637	"Irs3"	"DEGs of placenta with male fetus"
"Sgce"	5.78194718336405	5.78109285808664	5.12806679438841	4.57980035024969	5.10057549807921	3.85835875333194	4.80479802050606	3.45103408543405	0	0	1.10847713584268	1.21784480176333	2.05405628418552	1.92141718217169	2.88494861254233	2.54756716607827	1.32009190150253	3.12007115268144	5.24888662088488	5.1947389204507	5.91717986928153	2.28892610478908	"Sgce"	"DEGs of placenta with male fetus"
"Ptn"	6.50838641296387	5.43227639673024	5.69921179615872	6.01459571790135	6.36096441733674	7.84373620611247	6.90361102540039	3.99133925464476	8.60162024533891	4.40976643934518	10.062463973501	9.66858680567129	10.37278911269	9.34869775175323	6.6590653359965	4.910677644149	10.5025039626734	6.56398294120767	5.94769991606822	5.60916067847835	5.19604314788926	7.61466512644425	"Ptn"	"DEGs of placenta with male fetus"
"Igf2bp3"	5.39504681896399	5.51444820200884	4.76818098872766	2.60693058931128	4.88032617541736	3.36231005138474	4.68735469499363	5.16094248711747	2.56372504544359	2.87378439143116	2.49178053692726	1.21784480176333	2.30477352489903	3.6030979938865	2.66045622030928	3.84074596263878	2.64128486417046	3.49301664663924	5.06962648977561	5.1947389204507	5.45851530573875	2.77196650580094	"Igf2bp3"	"DEGs of placenta with male fetus"
"Eva1a"	4.55516174182732	4.71741495593427	3.56179016639718	1.82620511837831	4.0841705870378	3.10364633767904	3.48509908552839	0	1.50696800685052	1.82046142968812	1.72785884775726	1.21784480176333	3.01678475027666	1.25940800296492	1.64567020855345	0	1.6983208259234	0	3.4096041586714	4.37066986066123	4.12576562383547	1.55751353475981	"Eva1a"	"DEGs of placenta with male fetus"
"Rps4l"	8.00902464552897	8.27890434682125	7.3223224004965	7.31155685767617	8.05580053352598	6.84471566703381	7.38433353335891	7.05152538429556	5.14511737566459	6.00671399339287	4.6599111347969	4.47351663174606	5.18856272662158	6.66343272161527	6.41096525728419	6.61367175633001	4.50486773165623	6.56398294120767	8.07179999577557	8.24256031294181	8.29739608339625	5.59367901121956	"Rps4l"	"DEGs of placenta with male fetus"
"Peg3"	7.80996188755242	8.14772900267305	7.44245224364282	6.71955677245326	7.14140635096546	5.82535732045431	7.06926518786681	5.97959067669329	2.40552476109167	3.63153930195064	1.10847713584268	0	1.36533394344223	5.04707686424502	4.73048679288049	4.51154012679524	2.24551098364953	5.20581354536848	7.22729429377744	7.61123704560924	7.64614268681649	4.81805572678594	"Peg3"	"DEGs of placenta with male fetus"
"Ceacam5"	1.42664048973011	3.2381617438329	3.35961725920564	3.48338031787441	3.51216503450685	0	2.214730533382	0	0	0	0	0	0	0	0	0	0	0	1.31092803629127	1.93072373623646	2.69728347822608	0	"Ceacam5"	"DEGs of placenta with male fetus"
"Ceacam11"	3.74202060543983	5.34514013492285	3.35961725920564	3.11071281187816	5.39039515820983	4.71806674160214	2.91752864393893	0	0.690676648191743	0	0	0	0	0	0	0	0	0	4.3918808580314	3.72108214942645	6.08201790679703	0.720558963100258	"Ceacam11"	"DEGs of placenta with male fetus"
"Ceacam13"	2.30425793073808	4.3506807044033	3.35961725920564	0	3.82633293287387	2.78824955365902	2.77127662114297	0	0	0	0	0	0	0	0	0	0	0	2.62843251573021	1.26677576562868	4.78212948764682	0	"Ceacam13"	"DEGs of placenta with male fetus"
"Kcnn4"	2.95471746496472	1.81998413919349	2.84327151574431	3.11071281187816	1.62382106513146	3.67985417274167	2.91752864393893	5.59086397481997	5.66497394977582	6.65837841881926	3.35747236605419	3.69308642168094	2.70426519853919	4.02978180359604	6.2588407166459	6.27299341280114	1.99770439287717	5.81102239002431	3.4096041586714	2.50777944456921	0.936816342169263	3.80285566721207	"Kcnn4"	"DEGs of placenta with male fetus"
"Ceacam10"	6.40679629858442	6.02487193847141	6.10729060026817	6.6110126237086	6.3730939913417	7.04240396420533	6.14823072544788	7.15573154080041	8.10256364257037	7.85428665423907	8.03505483591916	7.85625266898244	7.39987424944042	7.55299664571988	8.02050893803757	7.60628690051175	6.79462745307094	7.71444261861901	6.85522156394434	6.50032573554488	6.74225833705717	6.65484126562754	"Ceacam10"	"DEGs of placenta with male fetus"
"Zfp568"	4.836627757225	4.89152106167076	5.51662363273027	4.41739667990817	4.73751335680287	3.67985417274167	4.60338723038724	3.07931299327145	2.95502332071322	3.47609205972265	2.98860755657655	3.36203904359001	3.76668805514391	3.22710169594158	3.78383281038875	4.16692943932242	3.20672304325362	4.33883578569662	4.44189188236461	4.9541784677604	4.40016781940292	3.73428545930139	"Zfp568"	"DEGs of placenta with male fetus"
"Dmkn"	8.48516785743152	8.3327445927794	9.46802155832092	9.72064825285024	8.73372053412881	9.95886741965254	9.10191647099409	11.6077711976404	10.6608840000101	11.4790213467697	9.63534658472268	9.82440361460018	8.93567029916212	9.89011666425463	10.948840776353	11.197903083305	8.03449699657329	10.4916883165194	9.17271055710507	8.42677051078899	8.40637810383985	10.0588907223947	"Dmkn"	"DEGs of placenta with male fetus"
"Klk7"	4.52020851871329	4.15961474592384	4.76818098872766	4.85829637277121	3.42163311397674	8.17813530238399	6.42997736503362	12.2866742556183	8.58326009297118	12.3947771127418	4.52151603354172	3.53703742822585	2.86897080842639	7.97679593870629	11.2668884632462	12.0520627897354	3.31917292768361	9.9620469729895	7.55725591363731	5.11892316591452	5.04441476473751	8.04801206517841	"Klk7"	"DEGs of placenta with male fetus"
"Ntn5"	0	0.88251867373153	0	1.82620511837831	0	3.47610270130867	0	6.19055847561153	3.06496633438475	6.72894862657945	3.18479679906236	2.31555740611604	2.30477352489903	2.71718823846573	5.04150482601094	6.25021066933989	2.64128486417046	3.49301664663924	2.2334362547114	1.7414540630255	0	0.720558963100258	"Ntn5"	"DEGs of placenta with male fetus"
"Anpep"	4.6226258726034	4.51937630572962	5.56448237951621	5.29243074471126	5.07109621618379	6.15078199388636	5.1087722733649	7.3658552902532	5.76610510036712	7.93859367577396	5.87796416487613	5.72010343151331	5.59367605091086	6.02509179197345	6.56488111506916	6.82884169315323	5.05231298724516	5.4790066392582	5.03745835127752	4.63841821688191	4.78212948764682	5.77528997642159	"Anpep"	"DEGs of placenta with male fetus"
"Hbb-bh1"	10.5196812821082	10.7540417587343	10.5480959561544	10.6733142203327	10.3891484187172	8.68952915840277	9.67768730847068	7.13037711180427	1.15580149117805	4.57213012018848	0	1.86867874654342	0	5.96196807786011	2.06811965613919	6.52154414942551	0	2.27713787278049	10.6016221121278	10.055433495037	11.4349324225266	5.90572759637288	"Hbb-bh1"	"DEGs of placenta with male fetus"
"Hbb-y"	11.0076691358357	11.3587914894901	11.1905928808203	11.2587319346339	10.8498470843182	9.06405284606397	10.0774480417009	6.37457532060193	0.690676648191743	4.40976643934518	0	1.86867874654342	0	6.51740745114094	2.06811965613919	6.55910406102383	0	1.19054192685384	11.0008718246232	10.4629630481295	11.7892637994306	6.49823822937106	"Hbb-y"	"DEGs of placenta with male fetus"
"Trim6"	5.04770416496637	5.71311989792673	4.59465060389418	3.48338031787441	5.04100198248956	2.78824955365902	4.76670272826526	3.99133925464476	1.78917059674216	1.18012922443844	0	1.21784480176333	0	3.75977089947926	2.66045622030928	2.54756716607827	0.806043593868859	4.03462206534051	4.97088687536519	5.30147822510992	5.68050598717492	3.58651808015265	"Trim6"	"DEGs of placenta with male fetus"
